Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      28/48          sc_core::sc_fifo<SIMAGE>::register_port(sc_core::sc_port_base&, char const*) [396]
[59]     0.0    0.00    0.00      48         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [59]
-----------------------------------------------
                0.00    0.00      14/42          sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >::size() const [119]
                0.00    0.00      28/42          std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> >::_M_check_len(unsigned long, char const*) const [251]
[60]     0.0    0.00    0.00      42         std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> >::size() const [60]
-----------------------------------------------
                0.00    0.00      14/42          sc_core::sc_port_b<sc_core::sc_fifo_in_if<SIMAGE> >::size() const [120]
                0.00    0.00      28/42          std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> >::_M_check_len(unsigned long, char const*) const [252]
[61]     0.0    0.00    0.00      42         std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> >::size() const [61]
-----------------------------------------------
                0.00    0.00      14/42          sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::size() const [121]
                0.00    0.00      28/42          std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> >::_M_check_len(unsigned long, char const*) const [253]
[62]     0.0    0.00    0.00      42         std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> >::size() const [62]
-----------------------------------------------
                0.00    0.00      14/42          sc_core::sc_port_b<sc_core::sc_fifo_out_if<SIMAGE> >::size() const [122]
                0.00    0.00      28/42          std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> >::_M_check_len(unsigned long, char const*) const [254]
[63]     0.0    0.00    0.00      42         std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> >::size() const [63]
-----------------------------------------------
                0.00    0.00      42/42          sc_core::sc_fifo_in_if<IMAGE>** std::__copy_move_a2<true, sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**>(sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**) [155]
[64]     0.0    0.00    0.00      42         sc_core::sc_fifo_in_if<IMAGE>** std::__niter_base<sc_core::sc_fifo_in_if<IMAGE>**>(sc_core::sc_fifo_in_if<IMAGE>**) [64]
-----------------------------------------------
                0.00    0.00      42/42          sc_core::sc_fifo_in_if<SIMAGE>** std::__copy_move_a2<true, sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**>(sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**) [156]
[65]     0.0    0.00    0.00      42         sc_core::sc_fifo_in_if<SIMAGE>** std::__niter_base<sc_core::sc_fifo_in_if<SIMAGE>**>(sc_core::sc_fifo_in_if<SIMAGE>**) [65]
-----------------------------------------------
                0.00    0.00      42/42          sc_core::sc_fifo_out_if<IMAGE>** std::__copy_move_a2<true, sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**>(sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**) [157]
[66]     0.0    0.00    0.00      42         sc_core::sc_fifo_out_if<IMAGE>** std::__niter_base<sc_core::sc_fifo_out_if<IMAGE>**>(sc_core::sc_fifo_out_if<IMAGE>**) [66]
-----------------------------------------------
                0.00    0.00      42/42          sc_core::sc_fifo_out_if<SIMAGE>** std::__copy_move_a2<true, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**>(sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**) [158]
[67]     0.0    0.00    0.00      42         sc_core::sc_fifo_out_if<SIMAGE>** std::__niter_base<sc_core::sc_fifo_out_if<SIMAGE>**>(sc_core::sc_fifo_out_if<SIMAGE>**) [67]
-----------------------------------------------
                0.00    0.00      36/36          sc_core::sc_process_handle::~sc_process_handle() [69]
[68]     0.0    0.00    0.00      36         sc_core::sc_process_b::reference_decrement() [68]
-----------------------------------------------
                0.00    0.00       4/36          Stimulus::Stimulus(sc_core::sc_module_name) [371]
                0.00    0.00       4/36          Monitor::Monitor(sc_core::sc_module_name) [362]
                0.00    0.00       4/36          DataIn::DataIn(sc_core::sc_module_name) [358]
                0.00    0.00       4/36          DataOut::DataOut(sc_core::sc_module_name) [360]
                0.00    0.00       4/36          Gaussian_Smooth::Gaussian_Smooth(sc_core::sc_module_name) [350]
                0.00    0.00       4/36          Derivative_X_Y::Derivative_X_Y(sc_core::sc_module_name) [348]
                0.00    0.00       4/36          Magnitude_X_Y::Magnitude_X_Y(sc_core::sc_module_name) [346]
                0.00    0.00       4/36          Non_Max_Supp::Non_Max_Supp(sc_core::sc_module_name) [344]
                0.00    0.00       4/36          Apply_Hysteresis::Apply_Hysteresis(sc_core::sc_module_name) [352]
[69]     0.0    0.00    0.00      36         sc_core::sc_process_handle::~sc_process_handle() [69]
                0.00    0.00      36/36          sc_core::sc_process_b::reference_decrement() [68]
-----------------------------------------------
                0.00    0.00      31/31          Gaussian_Smooth::process() [1]
[70]     0.0    0.00    0.00      31         TEMP_IMAGE::TEMP_IMAGE() [70]
-----------------------------------------------
                0.00    0.00      30/30          Gaussian_Smooth::process() [1]
[71]     0.0    0.00    0.00      30         Gaussian_Smooth::gaussian_kernel(float, float*, int*) [71]
-----------------------------------------------
                0.00    0.00      30/30          Monitor::process() [23]
[72]     0.0    0.00    0.00      30         Monitor::write_pgm_image(char const*, unsigned char*) [72]
-----------------------------------------------
                0.00    0.00      30/30          Stimulus::process() [427]
[73]     0.0    0.00    0.00      30         Stimulus::read_pgm_image(char const*, unsigned char*) [73]
-----------------------------------------------
                0.00    0.00      14/28          void std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> >::_M_realloc_insert<sc_core::sc_fifo_in_if<IMAGE>* const&>(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<IMAGE>**, std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> > >, sc_core::sc_fifo_in_if<IMAGE>* const&) [295]
                0.00    0.00      14/28          __gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<IMAGE>**, std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> > >::difference_type __gnu_cxx::operator-<sc_core::sc_fifo_in_if<IMAGE>**, std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> > >(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<IMAGE>**, std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> > > const&, __gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<IMAGE>**, std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> > > const&) [247]
[74]     0.0    0.00    0.00      28         __gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<IMAGE>**, std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> > >::base() const [74]
-----------------------------------------------
                0.00    0.00      14/28          void std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> >::_M_realloc_insert<sc_core::sc_fifo_in_if<SIMAGE>* const&>(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<SIMAGE>**, std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> > >, sc_core::sc_fifo_in_if<SIMAGE>* const&) [302]
                0.00    0.00      14/28          __gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<SIMAGE>**, std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> > >::difference_type __gnu_cxx::operator-<sc_core::sc_fifo_in_if<SIMAGE>**, std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> > >(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<SIMAGE>**, std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> > > const&, __gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<SIMAGE>**, std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> > > const&) [248]
[75]     0.0    0.00    0.00      28         __gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<SIMAGE>**, std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> > >::base() const [75]
-----------------------------------------------
                0.00    0.00      14/28          void std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> >::_M_realloc_insert<sc_core::sc_fifo_out_if<IMAGE>* const&>(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<IMAGE>**, std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> > >, sc_core::sc_fifo_out_if<IMAGE>* const&) [309]
                0.00    0.00      14/28          __gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<IMAGE>**, std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> > >::difference_type __gnu_cxx::operator-<sc_core::sc_fifo_out_if<IMAGE>**, std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> > >(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<IMAGE>**, std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> > > const&, __gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<IMAGE>**, std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> > > const&) [249]
[76]     0.0    0.00    0.00      28         __gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<IMAGE>**, std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> > >::base() const [76]
-----------------------------------------------
                0.00    0.00      14/28          void std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> >::_M_realloc_insert<sc_core::sc_fifo_out_if<SIMAGE>* const&>(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<SIMAGE>**, std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> > >, sc_core::sc_fifo_out_if<SIMAGE>* const&) [316]
                0.00    0.00      14/28          __gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<SIMAGE>**, std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> > >::difference_type __gnu_cxx::operator-<sc_core::sc_fifo_out_if<SIMAGE>**, std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> > >(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<SIMAGE>**, std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> > > const&, __gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<SIMAGE>**, std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> > > const&) [250]
[77]     0.0    0.00    0.00      28         __gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<SIMAGE>**, std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> > >::base() const [77]
-----------------------------------------------
                0.00    0.00      28/28          decltype (__miter_base(({parm#1}.base)())) std::__miter_base<sc_core::sc_fifo_in_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>) [90]
[78]     0.0    0.00    0.00      28         std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>::base() const [78]
-----------------------------------------------
                0.00    0.00      28/28          decltype (__miter_base(({parm#1}.base)())) std::__miter_base<sc_core::sc_fifo_in_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>) [92]
[79]     0.0    0.00    0.00      28         std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>::base() const [79]
-----------------------------------------------
                0.00    0.00      28/28          decltype (__miter_base(({parm#1}.base)())) std::__miter_base<sc_core::sc_fifo_out_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>) [94]
[80]     0.0    0.00    0.00      28         std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>::base() const [80]
